"EQUIPAMENTO","MANCAL","DATA","TEMPERATURA"
"GE-4150.01001B","ECE1.G2-TI-MANCT.F_CV","18/06/2021","69.66675"
"GE-4150.01001B","ECE1.G2-TI-MANCT.F_CV","19/06/2021","69.55463"
"GE-4150.01001B","ECE1.G2-TI-MANCT.F_CV","20/06/2021","71.72461"
"GE-4150.01001B","ECE1.G2-TI-MANCT.F_CV","21/06/2021","71.24261"
"GE-4150.01001B","ECE1.G2-TI-MANCT.F_CV","22/06/2021","69.12601"
"GE-4150.01001B","ECE1.G2-TI-MANCT.F_CV","23/06/2021","70.2735"
"GE-4150.01001B","ECE1.G2-TI-MANCT.F_CV","24/06/2021","69.44329"
"GE-4150.01001B","ECE1.G2-TI-MANCT.F_CV","25/06/2021","70.20411"
"GE-4150.01001B","ECE1.G2-TI-MANCT.F_CV","26/06/2021","70.81341"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","04/01/2021","75.01743"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","05/01/2021","73.83099"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","06/01/2021","72.9172"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","07/01/2021","72.8433"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","08/01/2021","72.58882"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","09/01/2021","75.36063"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","10/01/2021","74.60537"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","11/01/2021","74.44244"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","12/01/2021","73.79275"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","13/01/2021","73.40386"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","14/01/2021","74.13591"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","15/01/2021","73.94362"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","16/01/2021","72.10457"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","17/01/2021","71.31003"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","18/01/2021","70.40505"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","19/01/2021","71.68202"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","20/01/2021","72.55746"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","21/01/2021","73.21253"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","22/01/2021","74.42249"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","23/01/2021","74.781"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","24/01/2021","75.21205"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","25/01/2021","74.4251"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","27/01/2021","71.1055"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","28/01/2021","70.15588"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","29/01/2021","70.11932"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","30/01/2021","70.0531"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","31/01/2021","71.1412"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","01/02/2021","71.83822"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","02/02/2021","71.2159"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","03/02/2021","72.0758"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","04/02/2021","70.75153"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","05/02/2021","73.70967"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","06/02/2021","78.06963"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","07/02/2021","77.9954"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","08/02/2021","78.44225"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","09/02/2021","76.88486"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","10/02/2021","75.78137"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","11/02/2021","74.78873"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","12/02/2021","75.09754"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","13/02/2021","74.62894"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","14/02/2021","74.55752"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","15/02/2021","76.29037"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","16/02/2021","75.43008"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","17/02/2021","74.91115"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","18/02/2021","75.54095"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","19/02/2021","75.92335"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","20/02/2021","75.36325"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","21/02/2021","76.53865"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","22/02/2021","76.02965"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","23/02/2021","74.83481"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","26/02/2021","75.53483"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","27/02/2021","75.94019"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","28/02/2021","75.03469"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","01/03/2021","75.61945"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","02/03/2021","78.05388"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","04/03/2021","65.53924"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","08/03/2021","18"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","12/03/2021","71.10275"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","13/03/2021","74.40738"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","14/03/2021","74.39952"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","15/03/2021","73.64804"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","16/03/2021","74.24389"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","17/03/2021","75.15737"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","20/03/2021","75.28093"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","21/03/2021","75.58828"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","22/03/2021","75.18258"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","23/03/2021","75.44876"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","24/03/2021","75.44575"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","25/03/2021","73.97081"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","27/03/2021","72.59175"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","28/03/2021","72.7462"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","29/03/2021","72.98609"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","30/03/2021","74.8955"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","31/03/2021","76.70672"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","01/04/2021","76.55941"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","02/04/2021","76.91492"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","03/04/2021","78.18058"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","04/04/2021","77.82144"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","05/04/2021","78.62838"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","06/04/2021","77.45117"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","07/04/2021","77.16726"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","08/04/2021","77.95042"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","09/04/2021","76.75347"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","10/04/2021","77.26388"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","11/04/2021","77.31854"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","12/04/2021","76.65822"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","13/04/2021","78.81353"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","14/04/2021","79.54184"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","15/04/2021","80.48787"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","16/04/2021","78.94417"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","17/04/2021","77.25196"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","18/04/2021","78.21172"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","19/04/2021","73.49991"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","20/04/2021","75.26826"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","21/04/2021","77.16371"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","22/04/2021","78.78334"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","24/04/2021","78.03082"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","25/04/2021","77.02446"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","26/04/2021","77.40867"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","27/04/2021","78.08424"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","28/04/2021","78.47323"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","29/04/2021","79.01313"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","30/04/2021","79.12869"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","01/05/2021","79.03495"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","02/05/2021","78.78068"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","03/05/2021","78.76188"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","04/05/2021","80.17568"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","05/05/2021","72.08477"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","07/05/2021","76.88135"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","08/05/2021","79.7378"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","09/05/2021","79.74299"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","10/05/2021","78.28353"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","11/05/2021","80.07493"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","12/05/2021","78.77918"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","13/05/2021","80.51653"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","14/05/2021","80.52169"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","15/05/2021","80.75288"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","16/05/2021","79.27084"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","17/05/2021","78.29444"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","18/05/2021","78.52941"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","19/05/2021","78.68377"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","20/05/2021","78.92076"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","21/05/2021","78.23696"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","22/05/2021","78.03865"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","23/05/2021","77.29308"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","24/05/2021","78.90127"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","25/05/2021","80.89581"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","26/05/2021","82.16984"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","27/05/2021","79.54038"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","28/05/2021","79.36799"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","29/05/2021","72.32623"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","30/05/2021","76.97102"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","31/05/2021","79.42161"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","01/06/2021","78.58886"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","02/06/2021","79.09748"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","03/06/2021","78.89512"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","04/06/2021","79.05748"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","05/06/2021","80.15621"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","06/06/2021","79.09439"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","07/06/2021","79.39154"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","08/06/2021","79.5237"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","09/06/2021","78.90884"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","10/06/2021","78.48431"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","11/06/2021","79.25958"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","12/06/2021","80.41403"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","13/06/2021","82.04812"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","14/06/2021","81.32284"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","15/06/2021","82.43031"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","16/06/2021","81.77277"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","17/06/2021","79.52728"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","18/06/2021","81.61289"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","19/06/2021","81.77352"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","20/06/2021","77.83414"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","21/06/2021","78.67545"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","22/06/2021","82.39635"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","23/06/2021","80.6107"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","24/06/2021","82.31125"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","25/06/2021","81.4459"
"GE-4150.01001B","ECE1.G2-TI-MANC1.F_CV","26/06/2021","80.48351"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","04/01/2021","78.32226"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","05/01/2021","77.2006"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","06/01/2021","76.36236"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","07/01/2021","76.16264"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","08/01/2021","75.42862"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","09/01/2021","77.8429"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","10/01/2021","76.86177"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","11/01/2021","76.58882"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","12/01/2021","75.90769"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","13/01/2021","75.70422"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","14/01/2021","76.47387"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","15/01/2021","76.99247"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","16/01/2021","75.51929"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","17/01/2021","74.77469"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","18/01/2021","73.92128"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","19/01/2021","75.19411"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","20/01/2021","75.97325"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","21/01/2021","76.30311"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","22/01/2021","77.07549"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","23/01/2021","77.17245"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","24/01/2021","77.34499"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","25/01/2021","76.49563"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","27/01/2021","74.71774"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","28/01/2021","73.79792"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","29/01/2021","73.74386"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","30/01/2021","73.39723"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","31/01/2021","74.16377"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","01/02/2021","74.84989"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","02/02/2021","74.5587"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","03/02/2021","75.41727"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","04/02/2021","74.11913"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","05/02/2021","77.13786"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","06/02/2021","81.38965"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","07/02/2021","81.50348"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","08/02/2021","81.91986"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","09/02/2021","80.31006"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","10/02/2021","79.03664"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","11/02/2021","78.30496"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","12/02/2021","78.55984"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","13/02/2021","78.0137"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","14/02/2021","77.70931"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","15/02/2021","79.15506"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","16/02/2021","77.8316"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","17/02/2021","77.04877"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","18/02/2021","77.6585"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","19/02/2021","77.88037"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","20/02/2021","77.46175"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","21/02/2021","78.56912"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","22/02/2021","78.71573"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","23/02/2021","78.30693"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","26/02/2021","78.30889"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","27/02/2021","78.3885"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","28/02/2021","77.35123"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","01/03/2021","77.68879"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","02/03/2021","80.23694"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","04/03/2021","69.37778"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","08/03/2021","19"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","12/03/2021","74.62191"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","13/03/2021","77.66607"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","14/03/2021","77.59576"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","15/03/2021","76.87822"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","16/03/2021","77.71551"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","17/03/2021","78.45994"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","20/03/2021","78.47291"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","21/03/2021","78.47127"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","22/03/2021","77.81707"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","23/03/2021","78.07152"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","24/03/2021","78.47"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","25/03/2021","77.23603"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","27/03/2021","76.09438"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","28/03/2021","76.26183"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","29/03/2021","76.35676"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","30/03/2021","78.09581"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","31/03/2021","79.54002"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","01/04/2021","79.02997"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","02/04/2021","79.20724"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","03/04/2021","80.34272"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","04/04/2021","79.8903"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","05/04/2021","81.09906"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","06/04/2021","80.93571"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","07/04/2021","80.60921"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","08/04/2021","81.64109"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","09/04/2021","80.43061"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","10/04/2021","80.81525"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","11/04/2021","80.38503"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","12/04/2021","79.22543"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","13/04/2021","81.00002"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","14/04/2021","81.52269"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","15/04/2021","82.45701"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","16/04/2021","81.5457"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","17/04/2021","80.84596"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","18/04/2021","81.50336"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","19/04/2021","76.92527"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","20/04/2021","78.63768"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","21/04/2021","80.62542"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","22/04/2021","82.10448"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","24/04/2021","81.26979"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","25/04/2021","80.11127"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","26/04/2021","80.11608"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","27/04/2021","80.44279"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","28/04/2021","80.80769"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","29/04/2021","82.0307"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","30/04/2021","82.28568"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","01/05/2021","82.21523"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","02/05/2021","82.02116"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","03/05/2021","82.16931"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","04/05/2021","83.74906"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","05/05/2021","75.6962"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","07/05/2021","80.11329"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","08/05/2021","83.0395"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","09/05/2021","82.99541"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","10/05/2021","81.6742"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","11/05/2021","83.51537"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","12/05/2021","82.01223"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","13/05/2021","83.61412"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","14/05/2021","83.63735"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","15/05/2021","83.77525"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","16/05/2021","82.35193"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","17/05/2021","81.46169"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","18/05/2021","81.8728"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","19/05/2021","82.25515"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","20/05/2021","82.35366"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","21/05/2021","81.66553"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","22/05/2021","81.39027"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","23/05/2021","80.35109"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","24/05/2021","81.50172"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","25/05/2021","83.20124"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","26/05/2021","84.28047"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","27/05/2021","81.77017"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","28/05/2021","81.77028"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","29/05/2021","75.61432"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","30/05/2021","80.33475"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","31/05/2021","82.81352"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","01/06/2021","81.70034"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","02/06/2021","82.12335"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","03/06/2021","81.56413"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","04/06/2021","81.39719"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","05/06/2021","82.21886"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","06/06/2021","81.13459"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","07/06/2021","81.52281"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","08/06/2021","81.56343"
"GE-4150.01001B","ECE1.G2-TI-MANC2.F_CV","09/06/2021","81.50828"
