"EQUIPAMENTO","MANCAL","DATA","TEMPERATURA"
"C-4451.08001A","EJA1.A-TC23.F_CV","11/05/2021","73.85822"
"C-4451.08001A","EJA1.A-TC23.F_CV","12/05/2021","74.35617"
"C-4451.08001A","EJA1.A-TC23.F_CV","13/05/2021","74.05499"
"C-4451.08001A","EJA1.A-TC23.F_CV","14/05/2021","77.55526"
"C-4451.08001A","EJA1.A-TC23.F_CV","15/05/2021","73.12163"
"C-4451.08001A","EJA1.A-TC23.F_CV","16/05/2021","72.06893"
"C-4451.08001A","EJA1.A-TC23.F_CV","17/05/2021","75.7762"
"C-4451.08001A","EJA1.A-TC23.F_CV","18/05/2021","74.41425"
"C-4451.08001A","EJA1.A-TC23.F_CV","19/05/2021","72.47599"
"C-4451.08001A","EJA1.A-TC23.F_CV","20/05/2021","75.89067"
"C-4451.08001A","EJA1.A-TC23.F_CV","21/05/2021","77.14052"
"C-4451.08001A","EJA1.A-TC23.F_CV","22/05/2021","76.64662"
"C-4451.08001A","EJA1.A-TC23.F_CV","23/05/2021","75.10096"
"C-4451.08001A","EJA1.A-TC23.F_CV","24/05/2021","76.70543"
"C-4451.08001A","EJA1.A-TC23.F_CV","25/05/2021","77.69331"
"C-4451.08001A","EJA1.A-TC23.F_CV","26/05/2021","75.80601"
"C-4451.08001A","EJA1.A-TC23.F_CV","27/05/2021","75.90206"
"C-4451.08001A","EJA1.A-TC23.F_CV","28/05/2021","76.6578"
"C-4451.08001A","EJA1.A-TC23.F_CV","29/05/2021","75.19673"
"C-4451.08001A","EJA1.A-TC23.F_CV","30/05/2021","73.66027"
"C-4451.08001A","EJA1.A-TC23.F_CV","31/05/2021","74.19217"
"C-4451.08001A","EJA1.A-TC23.F_CV","01/06/2021","74.29493"
"C-4451.08001A","EJA1.A-TC23.F_CV","02/06/2021","75.3271"
"C-4451.08001A","EJA1.A-TC23.F_CV","03/06/2021","74.74394"
"C-4451.08001A","EJA1.A-TC23.F_CV","04/06/2021","75.60927"
"C-4451.08001A","EJA1.A-TC23.F_CV","05/06/2021","75.74544"
"C-4451.08001A","EJA1.A-TC23.F_CV","06/06/2021","74.21094"
"C-4451.08001A","EJA1.A-TC23.F_CV","07/06/2021","73.02818"
"C-4451.08001A","EJA1.A-TC23.F_CV","08/06/2021","76.34172"
"C-4451.08001A","EJA1.A-TC23.F_CV","09/06/2021","76.06373"
"C-4451.08001A","EJA1.A-TC23.F_CV","10/06/2021","72.99793"
"C-4451.08001A","EJA1.A-TC23.F_CV","11/06/2021","72.27321"
"C-4451.08001A","EJA1.A-TC23.F_CV","12/06/2021","74.86887"
"C-4451.08001A","EJA1.A-TC23.F_CV","13/06/2021","74.88095"
"C-4451.08001A","EJA1.A-TC23.F_CV","14/06/2021","74.6655"
"C-4451.08001A","EJA1.A-TC23.F_CV","15/06/2021","74.44621"
"C-4451.08001A","EJA1.A-TC23.F_CV","16/06/2021","71.90565"
"C-4451.08001A","EJA1.A-TC23.F_CV","17/06/2021","74.58122"
"C-4451.08001A","EJA1.A-TC23.F_CV","18/06/2021","71.94564"
"C-4451.08001A","EJA1.A-TC25.F_CV","04/01/2021","66.67638"
"C-4451.08001A","EJA1.A-TC25.F_CV","05/01/2021","67.52093"
"C-4451.08001A","EJA1.A-TC25.F_CV","06/01/2021","67.40706"
"C-4451.08001A","EJA1.A-TC25.F_CV","07/01/2021","65.77119"
"C-4451.08001A","EJA1.A-TC25.F_CV","15/01/2021","67.27458"
"C-4451.08001A","EJA1.A-TC25.F_CV","16/01/2021","69.22733"
"C-4451.08001A","EJA1.A-TC25.F_CV","17/01/2021","70.47736"
"C-4451.08001A","EJA1.A-TC25.F_CV","18/01/2021","69.72269"
"C-4451.08001A","EJA1.A-TC25.F_CV","19/01/2021","69.4063"
"C-4451.08001A","EJA1.A-TC25.F_CV","20/01/2021","68.99334"
"C-4451.08001A","EJA1.A-TC25.F_CV","21/01/2021","68.83332"
"C-4451.08001A","EJA1.A-TC25.F_CV","22/01/2021","68.33828"
"C-4451.08001A","EJA1.A-TC25.F_CV","23/01/2021","69.58756"
"C-4451.08001A","EJA1.A-TC25.F_CV","24/01/2021","70.44188"
"C-4451.08001A","EJA1.A-TC25.F_CV","25/01/2021","70.53674"
"C-4451.08001A","EJA1.A-TC25.F_CV","27/01/2021","70.36871"
"C-4451.08001A","EJA1.A-TC25.F_CV","28/01/2021","70.0259"
"C-4451.08001A","EJA1.A-TC25.F_CV","29/01/2021","70.1227"
"C-4451.08001A","EJA1.A-TC25.F_CV","30/01/2021","69.58973"
"C-4451.08001A","EJA1.A-TC25.F_CV","31/01/2021","69.47524"
"C-4451.08001A","EJA1.A-TC25.F_CV","01/02/2021","69.34097"
"C-4451.08001A","EJA1.A-TC25.F_CV","02/02/2021","69.26703"
"C-4451.08001A","EJA1.A-TC25.F_CV","03/02/2021","69.21294"
"C-4451.08001A","EJA1.A-TC25.F_CV","04/02/2021","69.23681"
"C-4451.08001A","EJA1.A-TC25.F_CV","10/02/2021","69.79023"
"C-4451.08001A","EJA1.A-TC25.F_CV","11/02/2021","69.63291"
"C-4451.08001A","EJA1.A-TC25.F_CV","13/02/2021","62.48769"
"C-4451.08001A","EJA1.A-TC25.F_CV","15/02/2021","66.89109"
"C-4451.08001A","EJA1.A-TC25.F_CV","16/02/2021","67.43402"
"C-4451.08001A","EJA1.A-TC25.F_CV","17/02/2021","67.14428"
"C-4451.08001A","EJA1.A-TC25.F_CV","18/02/2021","68.6094"
"C-4451.08001A","EJA1.A-TC25.F_CV","19/02/2021","68.83018"
"C-4451.08001A","EJA1.A-TC25.F_CV","20/02/2021","70.35979"
"C-4451.08001A","EJA1.A-TC25.F_CV","21/02/2021","67.30632"
"C-4451.08001A","EJA1.A-TC25.F_CV","08/03/2021","66.75062"
"C-4451.08001A","EJA1.A-TC25.F_CV","09/03/2021","67.47131"
"C-4451.08001A","EJA1.A-TC25.F_CV","10/03/2021","67.89379"
"C-4451.08001A","EJA1.A-TC25.F_CV","11/03/2021","70.21"
"C-4451.08001A","EJA1.A-TC25.F_CV","12/03/2021","69.14524"
"C-4451.08001A","EJA1.A-TC25.F_CV","13/03/2021","69.08308"
"C-4451.08001A","EJA1.A-TC25.F_CV","14/03/2021","68.94363"
"C-4451.08001A","EJA1.A-TC25.F_CV","15/03/2021","68.87176"
"C-4451.08001A","EJA1.A-TC25.F_CV","16/03/2021","69.62098"
"C-4451.08001A","EJA1.A-TC25.F_CV","17/03/2021","68.67859"
"C-4451.08001A","EJA1.A-TC25.F_CV","20/03/2021","69.30058"
"C-4451.08001A","EJA1.A-TC25.F_CV","21/03/2021","69.25356"
"C-4451.08001A","EJA1.A-TC25.F_CV","22/03/2021","67.22387"
"C-4451.08001A","EJA1.A-TC25.F_CV","23/03/2021","68.36189"
"C-4451.08001A","EJA1.A-TC25.F_CV","24/03/2021","68.73633"
"C-4451.08001A","EJA1.A-TC25.F_CV","25/03/2021","68.89598"
"C-4451.08001A","EJA1.A-TC25.F_CV","27/03/2021","69.08106"
"C-4451.08001A","EJA1.A-TC25.F_CV","28/03/2021","69.06148"
"C-4451.08001A","EJA1.A-TC25.F_CV","29/03/2021","69.125"
"C-4451.08001A","EJA1.A-TC25.F_CV","30/03/2021","69.078"
"C-4451.08001A","EJA1.A-TC25.F_CV","31/03/2021","68.88455"
"C-4451.08001A","EJA1.A-TC25.F_CV","01/04/2021","69.2308"
"C-4451.08001A","EJA1.A-TC25.F_CV","02/04/2021","69.06427"
"C-4451.08001A","EJA1.A-TC25.F_CV","03/04/2021","68.96921"
"C-4451.08001A","EJA1.A-TC25.F_CV","04/04/2021","69.24233"
"C-4451.08001A","EJA1.A-TC25.F_CV","05/04/2021","69.26046"
"C-4451.08001A","EJA1.A-TC25.F_CV","06/04/2021","69.07974"
"C-4451.08001A","EJA1.A-TC25.F_CV","07/04/2021","68.66307"
"C-4451.08001A","EJA1.A-TC25.F_CV","08/04/2021","69.26573"
"C-4451.08001A","EJA1.A-TC25.F_CV","09/04/2021","69.11167"
"C-4451.08001A","EJA1.A-TC25.F_CV","10/04/2021","68.69135"
"C-4451.08001A","EJA1.A-TC25.F_CV","11/04/2021","67.55246"
"C-4451.08001A","EJA1.A-TC25.F_CV","12/04/2021","68.22604"
"C-4451.08001A","EJA1.A-TC25.F_CV","13/04/2021","68.76451"
"C-4451.08001A","EJA1.A-TC25.F_CV","14/04/2021","69.77856"
"C-4451.08001A","EJA1.A-TC25.F_CV","15/04/2021","70.11258"
"C-4451.08001A","EJA1.A-TC25.F_CV","16/04/2021","69.77324"
"C-4451.08001A","EJA1.A-TC25.F_CV","17/04/2021","69.60219"
"C-4451.08001A","EJA1.A-TC25.F_CV","18/04/2021","68.45454"
"C-4451.08001A","EJA1.A-TC25.F_CV","19/04/2021","67.31735"
"C-4451.08001A","EJA1.A-TC25.F_CV","20/04/2021","68.04763"
"C-4451.08001A","EJA1.A-TC25.F_CV","21/04/2021","68.93672"
"C-4451.08001A","EJA1.A-TC25.F_CV","22/04/2021","67.82593"
"C-4451.08001A","EJA1.A-TC25.F_CV","24/04/2021","67.76915"
"C-4451.08001A","EJA1.A-TC25.F_CV","25/04/2021","67.41468"
"C-4451.08001A","EJA1.A-TC25.F_CV","26/04/2021","68.72764"
"C-4451.08001A","EJA1.A-TC25.F_CV","27/04/2021","69.93157"
"C-4451.08001A","EJA1.A-TC25.F_CV","28/04/2021","69.10163"
"C-4451.08001A","EJA1.A-TC25.F_CV","29/04/2021","70.05981"
"C-4451.08001A","EJA1.A-TC25.F_CV","30/04/2021","69.4769"
"C-4451.08001A","EJA1.A-TC25.F_CV","01/05/2021","69.85941"
"C-4451.08001A","EJA1.A-TC25.F_CV","02/05/2021","69.47339"
"C-4451.08001A","EJA1.A-TC25.F_CV","03/05/2021","69.83829"
"C-4451.08001A","EJA1.A-TC25.F_CV","04/05/2021","69.87724"
"C-4451.08001A","EJA1.A-TC25.F_CV","05/05/2021","69.96712"
"C-4451.08001A","EJA1.A-TC25.F_CV","07/05/2021","69.80494"
"C-4451.08001A","EJA1.A-TC25.F_CV","08/05/2021","69.28213"
"C-4451.08001A","EJA1.A-TC25.F_CV","09/05/2021","67.05692"
"C-4451.08001A","EJA1.A-TC25.F_CV","10/05/2021","69.42444"
"C-4451.08001A","EJA1.A-TC25.F_CV","11/05/2021","69.82917"
"C-4451.08001A","EJA1.A-TC25.F_CV","12/05/2021","69.04605"
"C-4451.08001A","EJA1.A-TC25.F_CV","13/05/2021","70.1467"
"C-4451.08001A","EJA1.A-TC25.F_CV","14/05/2021","70.4013"
"C-4451.08001A","EJA1.A-TC25.F_CV","15/05/2021","68.08809"
"C-4451.08001A","EJA1.A-TC25.F_CV","16/05/2021","67.0394"
"C-4451.08001A","EJA1.A-TC25.F_CV","17/05/2021","67.34051"
"C-4451.08001A","EJA1.A-TC25.F_CV","18/05/2021","68.19055"
"C-4451.08001A","EJA1.A-TC25.F_CV","19/05/2021","67.19324"
"C-4451.08001A","EJA1.A-TC25.F_CV","20/05/2021","68.97127"
"C-4451.08001A","EJA1.A-TC25.F_CV","21/05/2021","70.33027"
"C-4451.08001A","EJA1.A-TC25.F_CV","22/05/2021","69.90585"
"C-4451.08001A","EJA1.A-TC25.F_CV","23/05/2021","70.14675"
"C-4451.08001A","EJA1.A-TC25.F_CV","24/05/2021","69.82602"
"C-4451.08001A","EJA1.A-TC25.F_CV","25/05/2021","69.24664"
"C-4451.08001A","EJA1.A-TC25.F_CV","26/05/2021","69.49788"
"C-4451.08001A","EJA1.A-TC25.F_CV","27/05/2021","69.42799"
"C-4451.08001A","EJA1.A-TC25.F_CV","28/05/2021","69.08498"
"C-4451.08001A","EJA1.A-TC25.F_CV","29/05/2021","69.70099"
"C-4451.08001A","EJA1.A-TC25.F_CV","30/05/2021","68.93499"
"C-4451.08001A","EJA1.A-TC25.F_CV","31/05/2021","69.86334"
"C-4451.08001A","EJA1.A-TC25.F_CV","01/06/2021","69.97799"
"C-4451.08001A","EJA1.A-TC25.F_CV","02/06/2021","69.23589"
"C-4451.08001A","EJA1.A-TC25.F_CV","03/06/2021","69.38233"
"C-4451.08001A","EJA1.A-TC25.F_CV","04/06/2021","68.81855"
"C-4451.08001A","EJA1.A-TC25.F_CV","05/06/2021","69.47617"
"C-4451.08001A","EJA1.A-TC25.F_CV","06/06/2021","69.62471"
"C-4451.08001A","EJA1.A-TC25.F_CV","07/06/2021","69.85241"
"C-4451.08001A","EJA1.A-TC25.F_CV","08/06/2021","69.36448"
"C-4451.08001A","EJA1.A-TC25.F_CV","09/06/2021","69.50392"
"C-4451.08001A","EJA1.A-TC25.F_CV","10/06/2021","69.04646"
"C-4451.08001A","EJA1.A-TC25.F_CV","11/06/2021","69.64101"
"C-4451.08001A","EJA1.A-TC25.F_CV","12/06/2021","69.20092"
"C-4451.08001A","EJA1.A-TC25.F_CV","13/06/2021","69.1883"
"C-4451.08001A","EJA1.A-TC25.F_CV","14/06/2021","69.21765"
"C-4451.08001A","EJA1.A-TC25.F_CV","15/06/2021","68.93644"
"C-4451.08001A","EJA1.A-TC25.F_CV","16/06/2021","68.44134"
"C-4451.08001A","EJA1.A-TC25.F_CV","17/06/2021","69.40851"
"C-4451.08001A","EJA1.A-TC25.F_CV","18/06/2021","68.2405"
"C-4451.08001A","EJA1.A-TC250.F_CV","04/01/2021","89.55135"
"C-4451.08001A","EJA1.A-TC250.F_CV","05/01/2021","90.06748"
"C-4451.08001A","EJA1.A-TC250.F_CV","06/01/2021","91.37998"
"C-4451.08001A","EJA1.A-TC250.F_CV","07/01/2021","87.14088"
"C-4451.08001A","EJA1.A-TC250.F_CV","15/01/2021","90.01523"
"C-4451.08001A","EJA1.A-TC250.F_CV","16/01/2021","90.69061"
"C-4451.08001A","EJA1.A-TC250.F_CV","17/01/2021","92.27912"
"C-4451.08001A","EJA1.A-TC250.F_CV","18/01/2021","91.92195"
"C-4451.08001A","EJA1.A-TC250.F_CV","19/01/2021","91.55526"
"C-4451.08001A","EJA1.A-TC250.F_CV","20/01/2021","90.4195"
"C-4451.08001A","EJA1.A-TC250.F_CV","21/01/2021","89.18922"
"C-4451.08001A","EJA1.A-TC250.F_CV","22/01/2021","88.69669"
"C-4451.08001A","EJA1.A-TC250.F_CV","23/01/2021","91.53054"
"C-4451.08001A","EJA1.A-TC250.F_CV","24/01/2021","92.62681"
"C-4451.08001A","EJA1.A-TC250.F_CV","25/01/2021","97.19381"
"C-4451.08001A","EJA1.A-TC250.F_CV","27/01/2021","95.18159"
"C-4451.08001A","EJA1.A-TC250.F_CV","28/01/2021","96.09624"
"C-4451.08001A","EJA1.A-TC250.F_CV","29/01/2021","97.99782"
"C-4451.08001A","EJA1.A-TC250.F_CV","30/01/2021","92.95647"
"C-4451.08001A","EJA1.A-TC250.F_CV","31/01/2021","94.23151"
"C-4451.08001A","EJA1.A-TC250.F_CV","01/02/2021","94.0804"
"C-4451.08001A","EJA1.A-TC250.F_CV","02/02/2021","94.38479"
"C-4451.08001A","EJA1.A-TC250.F_CV","03/02/2021","93.64897"
"C-4451.08001A","EJA1.A-TC250.F_CV","04/02/2021","94.35148"
"C-4451.08001A","EJA1.A-TC250.F_CV","10/02/2021","91.75519"
"C-4451.08001A","EJA1.A-TC250.F_CV","11/02/2021","91.89477"
"C-4451.08001A","EJA1.A-TC250.F_CV","13/02/2021","79.65348"
"C-4451.08001A","EJA1.A-TC250.F_CV","15/02/2021","87.05402"
"C-4451.08001A","EJA1.A-TC250.F_CV","16/02/2021","87.61063"
"C-4451.08001A","EJA1.A-TC250.F_CV","17/02/2021","88.1037"
"C-4451.08001A","EJA1.A-TC250.F_CV","18/02/2021","88.68034"
"C-4451.08001A","EJA1.A-TC250.F_CV","19/02/2021","88.92034"
"C-4451.08001A","EJA1.A-TC250.F_CV","20/02/2021","91.21001"
"C-4451.08001A","EJA1.A-TC250.F_CV","21/02/2021","86.90517"
"C-4451.08001A","EJA1.A-TC250.F_CV","08/03/2021","86.90559"
"C-4451.08001A","EJA1.A-TC250.F_CV","09/03/2021","87.55509"
"C-4451.08001A","EJA1.A-TC250.F_CV","10/03/2021","88.47263"
"C-4451.08001A","EJA1.A-TC250.F_CV","11/03/2021","92.20499"
"C-4451.08001A","EJA1.A-TC250.F_CV","12/03/2021","91.22703"
"C-4451.08001A","EJA1.A-TC250.F_CV","13/03/2021","90.534"
"C-4451.08001A","EJA1.A-TC250.F_CV","14/03/2021","89.79361"
"C-4451.08001A","EJA1.A-TC250.F_CV","15/03/2021","89.62793"
"C-4451.08001A","EJA1.A-TC250.F_CV","16/03/2021","90.62266"
"C-4451.08001A","EJA1.A-TC250.F_CV","17/03/2021","88.90913"
"C-4451.08001A","EJA1.A-TC250.F_CV","20/03/2021","92.11246"
"C-4451.08001A","EJA1.A-TC250.F_CV","21/03/2021","92.93506"
"C-4451.08001A","EJA1.A-TC250.F_CV","22/03/2021","91.9719"
"C-4451.08001A","EJA1.A-TC250.F_CV","23/03/2021","93.81159"
"C-4451.08001A","EJA1.A-TC250.F_CV","24/03/2021","93.87111"
"C-4451.08001A","EJA1.A-TC250.F_CV","25/03/2021","93.20688"
"C-4451.08001A","EJA1.A-TC250.F_CV","27/03/2021","97.64645"
"C-4451.08001A","EJA1.A-TC250.F_CV","28/03/2021","97.79335"
"C-4451.08001A","EJA1.A-TC250.F_CV","29/03/2021","97.79379"
"C-4451.08001A","EJA1.A-TC250.F_CV","30/03/2021","126.47805"
"C-4451.08001A","EJA1.A-TC250.F_CV","31/03/2021","105.44835"
"C-4451.08001A","EJA1.A-TC250.F_CV","01/04/2021","150.60914"
"C-4451.08001A","EJA1.A-TC250.F_CV","02/04/2021","98.62842"
"C-4451.08001A","EJA1.A-TC250.F_CV","03/04/2021","196.00179"
"C-4451.08001A","EJA1.A-TC250.F_CV","04/04/2021","390.44175"
"C-4451.08001A","EJA1.A-TC250.F_CV","05/04/2021","96.67834"
"C-4451.08001A","EJA1.A-TC250.F_CV","06/04/2021","96.33911"
"C-4451.08001A","EJA1.A-TC250.F_CV","07/04/2021","97.24683"
"C-4451.08001A","EJA1.A-TC250.F_CV","08/04/2021","97.78495"
"C-4451.08001A","EJA1.A-TC250.F_CV","09/04/2021","95.57519"
"C-4451.08001A","EJA1.A-TC250.F_CV","10/04/2021","96.82374"
"C-4451.08001A","EJA1.A-TC250.F_CV","11/04/2021","94.19065"
"C-4451.08001A","EJA1.A-TC250.F_CV","12/04/2021","96.95568"
"C-4451.08001A","EJA1.A-TC250.F_CV","13/04/2021","95.8648"
"C-4451.08001A","EJA1.A-TC250.F_CV","14/04/2021","98.64326"
"C-4451.08001A","EJA1.A-TC250.F_CV","15/04/2021","100.22635"
"C-4451.08001A","EJA1.A-TC250.F_CV","16/04/2021","99.04616"
"C-4451.08001A","EJA1.A-TC250.F_CV","17/04/2021","99.08212"
"C-4451.08001A","EJA1.A-TC250.F_CV","18/04/2021","99.00042"
"C-4451.08001A","EJA1.A-TC250.F_CV","19/04/2021","96.37202"
"C-4451.08001A","EJA1.A-TC250.F_CV","20/04/2021","95.7299"
"C-4451.08001A","EJA1.A-TC250.F_CV","21/04/2021","99.10443"
"C-4451.08001A","EJA1.A-TC250.F_CV","22/04/2021","97.64146"
"C-4451.08001A","EJA1.A-TC250.F_CV","24/04/2021","96.59227"
"C-4451.08001A","EJA1.A-TC250.F_CV","25/04/2021","95.65118"
"C-4451.08001A","EJA1.A-TC250.F_CV","26/04/2021","97.90321"
"C-4451.08001A","EJA1.A-TC250.F_CV","27/04/2021","97.52356"
"C-4451.08001A","EJA1.A-TC250.F_CV","28/04/2021","96.20052"
"C-4451.08001A","EJA1.A-TC250.F_CV","29/04/2021","98.65853"
"C-4451.08001A","EJA1.A-TC250.F_CV","30/04/2021","96.98307"
"C-4451.08001A","EJA1.A-TC250.F_CV","01/05/2021","98.44879"
"C-4451.08001A","EJA1.A-TC250.F_CV","02/05/2021","97.74172"
"C-4451.08001A","EJA1.A-TC250.F_CV","03/05/2021","98.95727"
"C-4451.08001A","EJA1.A-TC250.F_CV","04/05/2021","99.57421"
"C-4451.08001A","EJA1.A-TC250.F_CV","05/05/2021","99.07621"
"C-4451.08001A","EJA1.A-TC250.F_CV","06/05/2021","99.19967"
"C-4451.08001A","EJA1.A-TC250.F_CV","07/05/2021","98.57767"
"C-4451.08001A","EJA1.A-TC250.F_CV","08/05/2021","98.36819"
"C-4451.08001A","EJA1.A-TC250.F_CV","09/05/2021","95.76715"
"C-4451.08001A","EJA1.A-TC250.F_CV","10/05/2021","99.00421"
"C-4451.08001A","EJA1.A-TC250.F_CV","11/05/2021","98.41893"
"C-4451.08001A","EJA1.A-TC250.F_CV","12/05/2021","96.48007"
"C-4451.08001A","EJA1.A-TC250.F_CV","13/05/2021","99.80632"
"C-4451.08001A","EJA1.A-TC250.F_CV","14/05/2021","98.02114"
"C-4451.08001A","EJA1.A-TC250.F_CV","15/05/2021","95.8067"
"C-4451.08001A","EJA1.A-TC250.F_CV","16/05/2021","97.33263"
"C-4451.08001A","EJA1.A-TC250.F_CV","17/05/2021","95.24781"
"C-4451.08001A","EJA1.A-TC250.F_CV","18/05/2021","96.72559"
"C-4451.08001A","EJA1.A-TC250.F_CV","19/05/2021","95.18323"
"C-4451.08001A","EJA1.A-TC250.F_CV","20/05/2021","102.95117"
"C-4451.08001A","EJA1.A-TC250.F_CV","21/05/2021","98.68291"
"C-4451.08001A","EJA1.A-TC250.F_CV","22/05/2021","99.51295"
"C-4451.08001A","EJA1.A-TC250.F_CV","23/05/2021","100.95498"
"C-4451.08001A","EJA1.A-TC250.F_CV","24/05/2021","100.06369"
"C-4451.08001A","EJA1.A-TC250.F_CV","25/05/2021","98.05204"
"C-4451.08001A","EJA1.A-TC250.F_CV","26/05/2021","100.20209"
"C-4451.08001A","EJA1.A-TC250.F_CV","27/05/2021","98.90245"
"C-4451.08001A","EJA1.A-TC250.F_CV","28/05/2021","97.54231"
"C-4451.08001A","EJA1.A-TC250.F_CV","29/05/2021","99.80463"
"C-4451.08001A","EJA1.A-TC250.F_CV","30/05/2021","101.25258"
"C-4451.08001A","EJA1.A-TC250.F_CV","31/05/2021","99.31747"
"C-4451.08001A","EJA1.A-TC250.F_CV","01/06/2021","99.22772"
"C-4451.08001A","EJA1.A-TC250.F_CV","02/06/2021","97.26653"
"C-4451.08001A","EJA1.A-TC250.F_CV","03/06/2021","98.90188"
"C-4451.08001A","EJA1.A-TC250.F_CV","04/06/2021","96.11853"
"C-4451.08001A","EJA1.A-TC250.F_CV","05/06/2021","96.81915"
"C-4451.08001A","EJA1.A-TC250.F_CV","06/06/2021","97.9884"
"C-4451.08001A","EJA1.A-TC250.F_CV","07/06/2021","98.77601"
"C-4451.08001A","EJA1.A-TC250.F_CV","08/06/2021","95.79118"
"C-4451.08001A","EJA1.A-TC250.F_CV","09/06/2021","96.2732"
"C-4451.08001A","EJA1.A-TC250.F_CV","10/06/2021","96.76835"
"C-4451.08001A","EJA1.A-TC250.F_CV","11/06/2021","98.58748"
"C-4451.08001A","EJA1.A-TC250.F_CV","12/06/2021","95.69628"
"C-4451.08001A","EJA1.A-TC250.F_CV","13/06/2021","96.10006"
"C-4451.08001A","EJA1.A-TC250.F_CV","14/06/2021","96.29194"
"C-4451.08001A","EJA1.A-TC250.F_CV","15/06/2021","96.32179"
"C-4451.08001A","EJA1.A-TC250.F_CV","16/06/2021","96.2292"
"C-4451.08001A","EJA1.A-TC250.F_CV","17/06/2021","95.67725"
"C-4451.08001A","EJA1.A-TC250.F_CV","18/06/2021","95.56119"
"C-4451.08001A","EJA1.A-TC251.F_CV","04/01/2021","88.79942"
"C-4451.08001A","EJA1.A-TC251.F_CV","05/01/2021","88.71564"
"C-4451.08001A","EJA1.A-TC251.F_CV","06/01/2021","88.738"
"C-4451.08001A","EJA1.A-TC251.F_CV","07/01/2021","86.04944"
"C-4451.08001A","EJA1.A-TC251.F_CV","15/01/2021","87.43275"
"C-4451.08001A","EJA1.A-TC251.F_CV","16/01/2021","90.69729"
"C-4451.08001A","EJA1.A-TC251.F_CV","17/01/2021","92.55524"
"C-4451.08001A","EJA1.A-TC251.F_CV","18/01/2021","92.19053"
"C-4451.08001A","EJA1.A-TC251.F_CV","19/01/2021","91.71703"
"C-4451.08001A","EJA1.A-TC251.F_CV","20/01/2021","90.40721"
"C-4451.08001A","EJA1.A-TC251.F_CV","21/01/2021","89.20303"
"C-4451.08001A","EJA1.A-TC251.F_CV","22/01/2021","88.56118"
"C-4451.08001A","EJA1.A-TC251.F_CV","23/01/2021","91.11861"
"C-4451.08001A","EJA1.A-TC251.F_CV","24/01/2021","92.39442"
"C-4451.08001A","EJA1.A-TC251.F_CV","25/01/2021","92.38648"
"C-4451.08001A","EJA1.A-TC251.F_CV","27/01/2021","92.74868"
"C-4451.08001A","EJA1.A-TC251.F_CV","28/01/2021","92.39052"
"C-4451.08001A","EJA1.A-TC251.F_CV","29/01/2021","92.45199"
"C-4451.08001A","EJA1.A-TC251.F_CV","30/01/2021","91.90072"
"C-4451.08001A","EJA1.A-TC251.F_CV","31/01/2021","91.53836"
"C-4451.08001A","EJA1.A-TC251.F_CV","01/02/2021","90.92273"
"C-4451.08001A","EJA1.A-TC251.F_CV","02/02/2021","90.57884"
"C-4451.08001A","EJA1.A-TC251.F_CV","03/02/2021","90.39565"
"C-4451.08001A","EJA1.A-TC251.F_CV","04/02/2021","90.38489"
"C-4451.08001A","EJA1.A-TC251.F_CV","10/02/2021","91.68773"
"C-4451.08001A","EJA1.A-TC251.F_CV","11/02/2021","91.95894"
"C-4451.08001A","EJA1.A-TC251.F_CV","13/02/2021","79.95059"
"C-4451.08001A","EJA1.A-TC251.F_CV","15/02/2021","86.85803"
"C-4451.08001A","EJA1.A-TC251.F_CV","16/02/2021","87.68792"
"C-4451.08001A","EJA1.A-TC251.F_CV","17/02/2021","88.38159"
"C-4451.08001A","EJA1.A-TC251.F_CV","18/02/2021","89.06475"
"C-4451.08001A","EJA1.A-TC251.F_CV","19/02/2021","88.52014"
"C-4451.08001A","EJA1.A-TC251.F_CV","20/02/2021","90.97519"
"C-4451.08001A","EJA1.A-TC251.F_CV","21/02/2021","86.7277"
"C-4451.08001A","EJA1.A-TC251.F_CV","08/03/2021","86.74165"
"C-4451.08001A","EJA1.A-TC251.F_CV","09/03/2021","87.42629"
"C-4451.08001A","EJA1.A-TC251.F_CV","10/03/2021","88.6644"
"C-4451.08001A","EJA1.A-TC251.F_CV","11/03/2021","92.44987"
"C-4451.08001A","EJA1.A-TC251.F_CV","12/03/2021","91.31199"
"C-4451.08001A","EJA1.A-TC251.F_CV","13/03/2021","90.82296"
"C-4451.08001A","EJA1.A-TC251.F_CV","14/03/2021","90.07501"
"C-4451.08001A","EJA1.A-TC251.F_CV","15/03/2021","89.85094"
"C-4451.08001A","EJA1.A-TC251.F_CV","16/03/2021","91.10625"
"C-4451.08001A","EJA1.A-TC251.F_CV","17/03/2021","89.21086"
"C-4451.08001A","EJA1.A-TC251.F_CV","20/03/2021","91.23975"
"C-4451.08001A","EJA1.A-TC251.F_CV","21/03/2021","91.52697"
"C-4451.08001A","EJA1.A-TC251.F_CV","22/03/2021","89.29294"
"C-4451.08001A","EJA1.A-TC251.F_CV","23/03/2021","90.37646"
"C-4451.08001A","EJA1.A-TC251.F_CV","24/03/2021","90.74249"
"C-4451.08001A","EJA1.A-TC251.F_CV","25/03/2021","90.65696"
"C-4451.08001A","EJA1.A-TC251.F_CV","27/03/2021","90.96885"
"C-4451.08001A","EJA1.A-TC251.F_CV","28/03/2021","90.78677"
"C-4451.08001A","EJA1.A-TC251.F_CV","29/03/2021","90.95669"
"C-4451.08001A","EJA1.A-TC251.F_CV","30/03/2021","91.01235"
