EQUIPAMENTO,MANCAL,WINDOW,OUTPUT,NUM. CAMADAS,NUM. NEURONIOS CAMADA 1,NUM. NEURONIOS CAMADA 2,NUM. NEURONIOS CAMADA 3,DROUPOUT,OTIMIZADOR,EPOCHS,BATCH_SIZE,RMSE,MSE,MAPE
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,80,80,60,0.300000,Adadelta,800,32,2.840392,8.067829,3.381370
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,80,80,60,0.350000,Adam,800,32,2.323150,5.397026,2.673180
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,2,80,80,60,0.350000,Adadelta,800,32,2.725695,7.429413,3.202080
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,150,80,80,0.200000,Adam,800,32,1.777514,3.159555,1.856508
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,150,80,80,0.200000,Adadelta,800,32,2.765030,7.645389,3.252054
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,150,80,80,0.250000,Adam,800,32,1.964069,3.857568,2.322913
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,150,80,80,0.250000,Adadelta,800,32,2.810253,7.897521,3.319471
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,150,80,80,0.300000,Adam,800,32,1.491987,2.226025,1.631102
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,150,80,80,0.300000,Adadelta,800,32,2.678372,7.173677,3.131373
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,150,80,80,0.350000,Adam,800,32,1.802940,3.250591,2.141417
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,150,80,80,0.350000,Adadelta,800,32,2.742848,7.523213,3.220892
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,120,60,40,0.200000,Adam,800,32,1.796438,3.227190,2.138249
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,120,60,40,0.200000,Adadelta,800,32,2.823922,7.974534,3.349108
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,120,60,40,0.250000,Adam,800,32,1.884848,3.552653,2.221539
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,120,60,40,0.250000,Adadelta,800,32,2.748971,7.556841,3.234711
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,120,60,40,0.300000,Adam,800,32,1.987209,3.949000,2.339420
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,120,60,40,0.300000,Adadelta,800,32,2.696966,7.273627,3.159662
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,120,60,40,0.350000,Adam,800,32,2.148044,4.614095,2.511011
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,120,60,40,0.350000,Adadelta,800,32,2.765940,7.650422,3.259438
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,80,80,60,0.200000,Adam,800,32,1.851480,3.427980,2.209182
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,80,80,60,0.200000,Adadelta,800,32,2.710098,7.344629,3.177809
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,80,80,60,0.250000,Adam,800,32,1.498871,2.246614,1.818701
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,80,80,60,0.250000,Adadelta,800,32,2.723331,7.416532,3.199917
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,80,80,60,0.300000,Adam,800,32,2.147692,4.612579,2.501498
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,80,80,60,0.300000,Adadelta,800,32,2.626850,6.900343,3.074597
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,80,80,60,0.350000,Adam,800,32,1.823735,3.326009,2.171656
C-4451.08001A,EJA1.A-TC23.F_CV,5,3,3,80,80,60,0.350000,Adadelta,800,32,2.800877,7.844913,3.309855
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,150,80,80,0.200000,Adam,800,32,1.493792,2.231413,1.759226
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,150,80,80,0.200000,Adadelta,800,32,2.435814,5.933191,2.824248
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,150,80,80,0.250000,Adam,800,32,2.282163,5.208267,2.630259
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,150,80,80,0.250000,Adadelta,800,32,2.507923,6.289679,2.899227
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,150,80,80,0.300000,Adam,800,32,2.447939,5.992405,2.825185
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,150,80,80,0.300000,Adadelta,800,32,2.566019,6.584452,2.981373
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,150,80,80,0.350000,Adam,800,32,2.488496,6.192614,2.877892
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,150,80,80,0.350000,Adadelta,800,32,2.486575,6.183053,2.888683
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,120,60,40,0.200000,Adam,800,32,2.492486,6.212486,2.880309
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,120,60,40,0.200000,Adadelta,800,32,2.606773,6.795263,3.036544
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,120,60,40,0.250000,Adam,800,32,2.344889,5.498503,2.704317
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,120,60,40,0.250000,Adadelta,800,32,2.546940,6.486904,2.956916
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,120,60,40,0.300000,Adam,800,32,2.345474,5.501250,2.696927
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,120,60,40,0.300000,Adadelta,800,32,2.771254,7.679849,3.284984
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,120,60,40,0.350000,Adam,800,32,2.300917,5.294221,2.648806
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,120,60,40,0.350000,Adadelta,800,32,2.743326,7.525840,3.244106
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,80,80,60,0.200000,Adam,800,32,2.448018,5.992791,2.820937
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,80,80,60,0.200000,Adadelta,800,32,2.813734,7.917101,3.352090
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,80,80,60,0.250000,Adam,800,32,2.163060,4.678828,2.494977
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,80,80,60,0.250000,Adadelta,800,32,2.784774,7.754966,3.301103
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,80,80,60,0.300000,Adam,800,32,2.389938,5.711804,2.754107
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,80,80,60,0.300000,Adadelta,800,32,2.600599,6.763116,3.030410
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,80,80,60,0.350000,Adam,800,32,2.215080,4.906580,2.533373
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,1,80,80,60,0.350000,Adadelta,800,32,2.804121,7.863097,3.336225
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,150,80,80,0.200000,Adam,800,32,1.402923,1.968193,1.655108
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,150,80,80,0.200000,Adadelta,800,32,2.290549,5.246613,2.648454
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,150,80,80,0.250000,Adam,800,32,1.382099,1.910196,1.619539
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,150,80,80,0.250000,Adadelta,800,32,2.395525,5.738539,2.750128
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,150,80,80,0.300000,Adam,800,32,1.901235,3.614696,2.219574
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,150,80,80,0.300000,Adadelta,800,32,2.423239,5.872087,2.803845
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,150,80,80,0.350000,Adam,800,32,2.131474,4.543183,2.471885
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,150,80,80,0.350000,Adadelta,800,32,2.403492,5.776774,2.762855
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,120,60,40,0.200000,Adam,800,32,2.199857,4.839372,2.568547
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,120,60,40,0.200000,Adadelta,800,32,2.249434,5.059953,2.613408
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,120,60,40,0.250000,Adam,800,32,2.033195,4.133882,2.369306
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,120,60,40,0.250000,Adadelta,800,32,2.292295,5.254617,2.651864
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,120,60,40,0.300000,Adam,800,32,2.200241,4.841062,2.554510
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,120,60,40,0.300000,Adadelta,800,32,2.696296,7.270012,3.166930
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,120,60,40,0.350000,Adam,800,32,2.112244,4.461574,2.451464
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,120,60,40,0.350000,Adadelta,800,32,2.400079,5.760378,2.778552
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,80,80,60,0.200000,Adam,800,32,2.151583,4.629312,2.491053
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,80,80,60,0.200000,Adadelta,800,32,2.497773,6.238872,2.892909
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,80,80,60,0.250000,Adam,800,32,2.101064,4.414470,2.437228
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,80,80,60,0.250000,Adadelta,800,32,2.545489,6.479515,2.951201
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,80,80,60,0.300000,Adam,800,32,2.072126,4.293706,2.409915
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,80,80,60,0.300000,Adadelta,800,32,2.453964,6.021938,2.842502
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,80,80,60,0.350000,Adam,800,32,1.868814,3.492465,2.171899
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,2,80,80,60,0.350000,Adadelta,800,32,2.544326,6.473594,2.957266
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,150,80,80,0.200000,Adam,800,32,1.876751,3.522193,1.918770
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,150,80,80,0.200000,Adadelta,800,32,2.318764,5.376667,2.703720
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,150,80,80,0.250000,Adam,800,32,1.639958,2.689461,1.682472
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,150,80,80,0.250000,Adadelta,800,32,2.291581,5.251344,2.671980
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,150,80,80,0.300000,Adam,800,32,1.395434,1.947235,1.668831
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,150,80,80,0.300000,Adadelta,800,32,2.319316,5.379225,2.695580
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,150,80,80,0.350000,Adam,800,32,1.342008,1.800986,1.523468
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,150,80,80,0.350000,Adadelta,800,32,2.291556,5.251230,2.675910
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,120,60,40,0.200000,Adam,800,32,1.961058,3.845747,2.278834
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,120,60,40,0.200000,Adadelta,800,32,2.363157,5.584511,2.746314
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,120,60,40,0.250000,Adam,800,32,1.518105,2.304642,1.849669
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,120,60,40,0.250000,Adadelta,800,32,2.601475,6.767674,3.038850
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,120,60,40,0.300000,Adam,800,32,2.072373,4.294730,2.403466
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,120,60,40,0.300000,Adadelta,800,32,2.430170,5.905727,2.831098
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,120,60,40,0.350000,Adam,800,32,1.905494,3.630907,2.212610
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,120,60,40,0.350000,Adadelta,800,32,2.575614,6.633789,3.002712
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,80,80,60,0.200000,Adam,800,32,1.408205,1.983042,1.453161
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,80,80,60,0.200000,Adadelta,800,32,2.235537,4.997626,2.616340
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,80,80,60,0.250000,Adam,800,32,1.403183,1.968921,1.569551
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,80,80,60,0.250000,Adadelta,800,32,2.455296,6.028477,2.849062
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,80,80,60,0.300000,Adam,800,32,1.709333,2.921821,2.039341
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,80,80,60,0.300000,Adadelta,800,32,2.251296,5.068332,2.623377
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,80,80,60,0.350000,Adam,800,32,2.187642,4.785776,2.534376
C-4451.08001A,EJA1.A-TC23.F_CV,6,2,3,80,80,60,0.350000,Adadelta,800,32,2.368217,5.608452,2.757449
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,150,80,80,0.200000,Adam,800,32,1.574669,2.479582,1.855512
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,150,80,80,0.200000,Adadelta,800,32,2.726008,7.431122,3.217558
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,150,80,80,0.250000,Adam,800,32,2.289751,5.242961,2.646663
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,150,80,80,0.250000,Adadelta,800,32,2.613621,6.831016,3.055612
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,150,80,80,0.300000,Adam,800,32,2.351288,5.528555,2.710055
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,150,80,80,0.300000,Adadelta,800,32,2.637144,6.954527,3.088393
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,150,80,80,0.350000,Adam,800,32,2.601243,6.766464,3.064308
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,150,80,80,0.350000,Adadelta,800,32,2.678473,7.174217,3.154095
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,120,60,40,0.200000,Adam,800,32,2.405823,5.787983,2.768258
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,120,60,40,0.200000,Adadelta,800,32,2.763570,7.637318,3.279255
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,120,60,40,0.250000,Adam,800,32,2.625845,6.895062,3.100752
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,120,60,40,0.250000,Adadelta,800,32,2.634738,6.941846,3.087349
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,120,60,40,0.300000,Adam,800,32,2.505864,6.279355,2.916269
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,120,60,40,0.300000,Adadelta,800,32,2.867028,8.219848,3.438912
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,120,60,40,0.350000,Adam,800,32,2.413632,5.825620,2.787396
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,120,60,40,0.350000,Adadelta,800,32,2.754114,7.585143,3.272663
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,80,80,60,0.200000,Adam,800,32,2.344102,5.494813,2.705160
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,80,80,60,0.200000,Adadelta,800,32,2.926227,8.562803,3.531457
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,80,80,60,0.250000,Adam,800,32,2.490866,6.204413,2.893166
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,80,80,60,0.250000,Adadelta,800,32,2.894425,8.377693,3.474051
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,80,80,60,0.300000,Adam,800,32,2.540186,6.452547,2.983579
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,80,80,60,0.300000,Adadelta,800,32,2.805765,7.872317,3.341351
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,80,80,60,0.350000,Adam,800,32,2.696595,7.271625,3.221653
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,1,80,80,60,0.350000,Adadelta,800,32,2.845333,8.095922,3.406195
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,150,80,80,0.200000,Adam,800,32,1.549104,2.399723,1.690652
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,150,80,80,0.200000,Adadelta,800,32,2.380495,5.666755,2.759371
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,150,80,80,0.250000,Adam,800,32,1.528099,2.335085,1.847662
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,150,80,80,0.250000,Adadelta,800,32,2.525506,6.378180,2.933833
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,150,80,80,0.300000,Adam,800,32,1.891226,3.576736,2.204442
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,150,80,80,0.300000,Adadelta,800,32,2.655092,7.049513,3.106397
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,150,80,80,0.350000,Adam,800,32,2.085041,4.347398,2.412225
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,150,80,80,0.350000,Adadelta,800,32,2.393117,5.727007,2.782489
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,120,60,40,0.200000,Adam,800,32,2.070909,4.288664,2.412205
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,120,60,40,0.200000,Adadelta,800,32,2.434338,5.926001,2.835563
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,120,60,40,0.250000,Adam,800,32,2.278866,5.193230,2.612902
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,120,60,40,0.250000,Adadelta,800,32,2.557347,6.540023,2.981613
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,120,60,40,0.300000,Adam,800,32,2.200312,4.841373,2.511333
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,120,60,40,0.300000,Adadelta,800,32,2.819109,7.947373,3.349582
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,120,60,40,0.350000,Adam,800,32,2.248388,5.055249,2.567526
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,120,60,40,0.350000,Adadelta,800,32,2.729007,7.447477,3.214561
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,80,80,60,0.200000,Adam,800,32,1.987348,3.949554,2.308522
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,80,80,60,0.200000,Adadelta,800,32,2.660168,7.076492,3.114183
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,80,80,60,0.250000,Adam,800,32,2.301945,5.298953,2.644691
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,80,80,60,0.250000,Adadelta,800,32,2.539906,6.451123,2.964716
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,80,80,60,0.300000,Adam,800,32,2.418282,5.848090,2.777200
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,80,80,60,0.300000,Adadelta,800,32,2.628077,6.906787,3.071901
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,80,80,60,0.350000,Adam,800,32,1.849441,3.420432,2.161168
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,2,80,80,60,0.350000,Adadelta,800,32,2.711892,7.354357,3.199019
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,150,80,80,0.200000,Adam,800,32,2.207780,4.874291,2.252336
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,150,80,80,0.200000,Adadelta,800,32,2.504039,6.270212,2.918522
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,150,80,80,0.250000,Adam,800,32,1.628406,2.651706,1.675766
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,150,80,80,0.250000,Adadelta,800,32,2.466604,6.084135,2.868834
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,150,80,80,0.300000,Adam,800,32,1.870404,3.498410,1.958897
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,150,80,80,0.300000,Adadelta,800,32,2.527543,6.388476,2.952497
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,150,80,80,0.350000,Adam,800,32,1.477882,2.184134,1.569953
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,150,80,80,0.350000,Adadelta,800,32,2.435993,5.934060,2.843858
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,120,60,40,0.200000,Adam,800,32,1.441398,2.077627,1.520298
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,120,60,40,0.200000,Adadelta,800,32,2.847706,8.109429,3.387155
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,120,60,40,0.250000,Adam,800,32,1.357862,1.843790,1.607467
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,120,60,40,0.250000,Adadelta,800,32,2.720753,7.402494,3.199576
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,120,60,40,0.300000,Adam,800,32,1.800508,3.241829,2.076488
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,120,60,40,0.300000,Adadelta,800,32,2.576945,6.640644,3.017082
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,120,60,40,0.350000,Adam,800,32,2.114222,4.469936,2.446675
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,120,60,40,0.350000,Adadelta,800,32,2.512650,6.313412,2.936411
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,80,80,60,0.200000,Adam,800,32,1.402424,1.966793,1.534717
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,80,80,60,0.200000,Adadelta,800,32,2.565837,6.583520,2.989466
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,80,80,60,0.250000,Adam,800,32,1.438169,2.068331,1.750285
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,80,80,60,0.250000,Adadelta,800,32,2.617872,6.853252,3.061475
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,80,80,60,0.300000,Adam,800,32,1.792667,3.213655,2.074497
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,80,80,60,0.300000,Adadelta,800,32,2.588877,6.702286,3.025715
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,80,80,60,0.350000,Adam,800,32,2.171962,4.717421,2.505411
C-4451.08001A,EJA1.A-TC23.F_CV,6,3,3,80,80,60,0.350000,Adadelta,800,32,2.602518,6.773098,3.033393
